PATIENT,FIRST_CANCER_DATE,Id,BIRTHDATE,DEATHDATE,SSN,DRIVERS,PASSPORT,PREFIX,FIRST,LAST,SUFFIX,MAIDEN,MARITAL,RACE,ETHNICITY,GENDER,BIRTHPLACE,ADDRESS,CITY,STATE,COUNTY,ZIP,LAT,LON,HEALTHCARE_EXPENSES,HEALTHCARE_COVERAGE,AGE,AGE_AT_DIAGNOSIS,ENCOUNTER_COUNT,LAST_ENCOUNTER_DATE,FOLLOWUP_YEARS,MEDICATION_VALIDATED,PROCEDURE_VALIDATED,VALIDATED_COHORT,VALIDATION_SCORE,PHENOTYPE_CONFIDENCE
64a83ea0-0e51-054d-06f4-ddb15e445e22,1985-01-01,64a83ea0-0e51-054d-06f4-ddb15e445e22,1924-03-27,2017-07-27,999-81-4385,S99946933,X22985220X,Mrs.,Daisy746,Parisian75,,Armstrong51,M,white,nonhispanic,F,Arlington  Massachusetts  US,558 Pagac Common Apt 39,Hubbardston,Massachusetts,Worcester County,,42.48197804481128,-72.0332765455061,2834681.1684999997,338135.2315,98.62833675564681,60.766598220396986,464,2017-08-04 03:25:00,32.5886379192334,False,False,False,1,Low Confidence
64db2d7d-6d17-90a6-079b-d63391b3b360,1990-05-17,64db2d7d-6d17-90a6-079b-d63391b3b360,1929-03-20,2014-03-01,999-46-2816,S99942386,X12303147X,Mr.,Julio César525,Quiñones183,,,M,white,hispanic,M,Caracas  Capital District  VE,545 Hudson Estate,Wilbraham,Massachusetts,Hampden County,1095.0,42.18296370320046,-72.37464687601404,2124206.8420000006,1001339.6179999996,93.64818617385353,61.158110882956876,187,2014-03-05 10:29:02,23.800136892539356,True,True,True,3,High Confidence
65014c1f-8908-c8ff-cbb2-9e852c06bb4b,1993-09-23,65014c1f-8908-c8ff-cbb2-9e852c06bb4b,1923-04-09,1996-01-15,999-88-9732,S99978678,X28515247X,Mrs.,Dara636,Hilll811,,Goodwin327,M,white,nonhispanic,F,Peabody  Massachusetts  US,227 Mueller Drive,Plymouth,Massachusetts,Plymouth County,,41.92281809088352,-70.64619572841622,3561178.729999999,363437.27,99.59479808350444,70.45859000684463,186,1996-01-16 01:19:58,2.3134839151266258,True,True,True,3,High Confidence
6525f162-16dc-1f08-3096-840c064325b8,1975-08-21,6525f162-16dc-1f08-3096-840c064325b8,1925-08-10,1978-05-19,999-80-6699,S99979964,X46928256X,Mrs.,Chantay958,Beer512,,Orn563,M,black,nonhispanic,F,Marlborough  Massachusetts  US,1039 Kuhn Parade,Boston,Massachusetts,Suffolk County,2126.0,42.3352768882086,-71.10666383301283,1914047.1615,768987.2985,97.25667351129364,50.02874743326489,40,1978-05-23 03:24:17,2.754277891854894,True,True,True,3,High Confidence
652eb777-f795-2c3f-8584-e1b6336aa35c,1951-01-23,652eb777-f795-2c3f-8584-e1b6336aa35c,1943-08-23,,999-69-2603,S99979896,X64187751X,Mrs.,Suzy993,Wilkinson796,,Hickle134,M,white,nonhispanic,F,Plymouth  Massachusetts  US,712 Prohaska Lodge Suite 15,Lowell,Massachusetts,Middlesex County,1851.0,42.631726726499934,-71.32942477487421,3118981.5035000015,113813.9965,79.22245037645449,7.4195756331279945,115,2021-09-20 23:44:40,70.65845311430527,False,False,False,1,Low Confidence
655fa0e4-5277-53dd-cc00-7c8e048670e9,1993-07-26,655fa0e4-5277-53dd-cc00-7c8e048670e9,1927-02-20,2003-09-12,999-58-4911,S99940768,X82368106X,Mr.,Jamar151,Pollich983,JD,,M,white,nonhispanic,M,Lenox  Massachusetts  US,920 Sauer Rapid Unit 44,North Pembroke,Massachusetts,Plymouth County,2358.0,42.072878286659055,-70.81907125652332,2101167.415,543637.3749999999,95.7262149212868,66.42847364818617,335,2003-09-15 07:53:56,10.13826146475017,True,True,True,3,High Confidence
65785ff4-f13e-1041-7962-d1b8f5856308,1992-05-29,65785ff4-f13e-1041-7962-d1b8f5856308,1926-01-23,1997-03-29,999-30-6805,S99967752,X66852109X,Mr.,Kermit56,Lesch175,,,M,asian,nonhispanic,M,Weymouth  Massachusetts  US,681 Kulas Frontage road Apt 40,Needham,Massachusetts,Norfolk County,2494.0,42.30803775547927,-71.21775381534931,1863876.9815,218979.3985,96.8021902806297,66.34633812457221,71,1997-04-06 03:11:38,4.854209445585216,True,True,True,3,High Confidence
6599c737-fe72-7a29-1c77-f05ec70418b9,1977-09-09,6599c737-fe72-7a29-1c77-f05ec70418b9,1927-08-30,1980-02-11,999-18-2336,S99952630,X12321077X,Mr.,Coy949,Shanahan202,,,S,white,nonhispanic,M,Lawrence  Massachusetts  US,863 Doyle Brook Suite 20,Granby,Massachusetts,Hampshire County,1033.0,42.2336932570018,-72.46141857239051,1319342.22,0.0,95.20328542094455,50.02874743326489,28,1980-02-13 05:07:28,2.428473648186174,False,True,True,2,Moderate Confidence
65ba25e3-96a4-02c0-0f5c-ac5ea4c83a8b,1992-05-17,65ba25e3-96a4-02c0-0f5c-ac5ea4c83a8b,1924-02-03,2017-02-18,999-67-8044,S99985274,X67616499X,Mr.,Nathanial472,Lebsack687,,,M,white,nonhispanic,M,Deerfield  Massachusetts  US,186 Graham Orchard,Fitchburg,Massachusetts,Worcester County,1420.0,42.56141357629035,-71.7709446479633,2341042.5374999996,662512.5124999998,98.77344284736482,68.28473648186174,101,2017-02-26 19:09:43,24.78028747433265,False,False,False,1,Low Confidence
65bd46bd-93b9-d85b-2cfc-ff4d23806b17,2020-12-19,65bd46bd-93b9-d85b-2cfc-ff4d23806b17,1956-09-29,,999-96-8333,S99928183,X33536103X,Mr.,Arnoldo445,Harris789,,,S,asian,nonhispanic,M,Beijing  Beijing Municipality  CN,764 Oberbrunner Throughway Apt 57,Randolph,Massachusetts,Norfolk County,,42.202497529039,-71.05595526503988,1705885.4200000002,1775.6999999999996,66.11909650924025,64.22176591375771,34,2021-10-09 10:08:35,0.8049281314168378,False,True,True,2,Moderate Confidence
65cd9d74-f936-c1fc-ba3f-661545c01302,1988-10-29,65cd9d74-f936-c1fc-ba3f-661545c01302,1941-06-02,,999-56-9074,S99918470,X15496660X,Mrs.,Belia417,Stark857,,Lynch190,M,white,nonhispanic,F,Randolph  Massachusetts  US,905 Haag Vale Suite 8,Arlington,Massachusetts,Middlesex County,2476.0,42.43994516717278,-71.1483712907909,2543275.9999999995,568260.4600000001,81.44558521560575,47.408624229979466,126,2021-11-12 00:27:56,33.03764544832307,False,True,True,2,Moderate Confidence
65e28e16-53fe-69a4-865e-3fcd206000b1,1995-10-17,65e28e16-53fe-69a4-865e-3fcd206000b1,1928-07-16,2007-02-19,999-43-8945,S99993316,X12161496X,Mr.,Sergio619,Cervantes583,,,M,white,hispanic,M,Puebla  Puebla  MX,995 Klocko Trailer Unit 13,Boston,Massachusetts,Suffolk County,2116.0,42.392662005698234,-70.99429691350102,1981901.0894999993,136805.90050000016,94.32443531827515,67.25256673511294,60,2007-02-26 16:37:36,11.36208076659822,False,False,False,1,Low Confidence
65e8e35e-86e0-49de-3479-f580dd55ff97,1978-10-07,65e8e35e-86e0-49de-3479-f580dd55ff97,1937-11-11,2000-01-31,999-10-8128,S99961344,X35417827X,Mrs.,Deane47,Conroy74,,Dickens475,M,white,nonhispanic,F,Granby  Massachusetts  US,1031 Mraz Run,Yarmouth,Massachusetts,Barnstable County,,41.71556049319935,-70.26212432854562,2259169.684499999,202843.6555,85.00205338809035,40.903490759753595,95,2000-02-03 16:27:08,21.32511978097194,False,True,True,2,Moderate Confidence
65ffff7e-d0d7-1b4c-fb7c-ae8373ec363d,1996-05-10,65ffff7e-d0d7-1b4c-fb7c-ae8373ec363d,1986-10-06,,999-60-6418,S99955029,X72432981X,Mrs.,Micah422,Hickle134,,Larson43,M,other,nonhispanic,F,Springfield  Massachusetts  US,298 Padberg Common Suite 0,Danvers,Massachusetts,Essex County,1923.0,42.60788887010141,-70.9148435773442,1831731.8109999995,42448.859,36.101300479123886,9.593429158110883,108,2022-01-20 08:52:54,25.697467488021903,False,False,False,1,Low Confidence
662655e0-44c8-0603-a6c8-39e5e2208f9d,2007-01-05,662655e0-44c8-0603-a6c8-39e5e2208f9d,1936-09-11,,999-32-2943,S99983389,X19510924X,Mr.,Saul605,McDermott739,,,M,white,nonhispanic,M,Springfield  Massachusetts  US,973 Erdman Rest Apt 49,Easthampton,Massachusetts,Hampshire County,,42.30130725971876,-72.76796194207418,2111900.262,137343.118,86.16837782340862,70.31622176591375,77,2022-01-27 15:31:56,15.06091718001369,False,False,False,1,Low Confidence
66389fef-27f9-147c-d8d3-123bf6373179,2012-05-27,66389fef-27f9-147c-d8d3-123bf6373179,1930-12-06,2021-03-28,999-72-5788,S99997789,X6906737X,Mr.,Garland107,Gusikowski974,,,M,white,nonhispanic,M,Watertown  Massachusetts  US,311 Skiles Mill Suite 86,Ludlow,Massachusetts,Hampden County,,42.14150219290416,-72.43425685408926,2332337.497,119377.59300000002,91.93429158110882,81.47296372347706,91,2021-04-04 03:48:46,8.854209445585216,False,True,True,2,Moderate Confidence
6662afee-7a83-0773-3628-446f87ceca45,1985-10-17,6662afee-7a83-0773-3628-446f87ceca45,1923-08-09,2003-10-31,999-94-2500,S99929489,X18674272X,Mr.,Graig740,Feest103,,,M,white,nonhispanic,M,Worcester  Massachusetts  US,359 Mosciski Esplanade Apt 87,Kingston,Massachusetts,Plymouth County,2364.0,42.02995471385242,-70.70278017805241,2076439.6804999996,985832.2295,99.26078028747433,62.19028062970568,163,2003-11-06 08:05:13,18.053388090349078,True,True,True,3,High Confidence
666a150f-6093-3264-761c-27449bf66b46,2000-01-30,666a150f-6093-3264-761c-27449bf66b46,1932-07-10,2004-12-31,999-56-8539,S99933904,X40680544X,Mrs.,Stormy472,Walsh511,,Ullrich385,M,asian,nonhispanic,F,Marblehead  Massachusetts  US,299 Kirlin Estate Apt 90,Newton,Massachusetts,Middlesex County,2472.0,42.37489372752822,-71.24230649880914,2272156.42,92913.55,90.34086242299794,67.5564681724846,37,2005-01-03 04:08:55,4.9281314168377826,False,True,True,2,Moderate Confidence
666d5aa5-bdd0-d582-7546-bba62f009aaa,2014-01-09,666d5aa5-bdd0-d582-7546-bba62f009aaa,1948-06-30,,999-11-8910,S99920436,X7526932X,Mr.,Delmar187,Jenkins714,,,M,white,nonhispanic,M,Boston  Massachusetts  US,891 Nikolaus Arcade Apt 74,Boston,Massachusetts,Suffolk County,2120.0,42.34326251760758,-71.09031475093288,332109.7355000001,140736.7145,74.36824093086926,65.52772073921972,49,2021-11-11 00:16:18,7.838466803559206,True,True,True,3,High Confidence
667414fe-c54c-9d1d-90ae-7f515bd05974,2011-09-27,667414fe-c54c-9d1d-90ae-7f515bd05974,1932-08-23,2021-05-22,999-32-3336,S99929066,X75626439X,Mr.,Emanuel231,Watsica258,,,M,white,nonhispanic,M,Townsend  Massachusetts  US,521 Schinner Pathway Unit 15,Fitchburg,Massachusetts,Worcester County,,42.58604351684781,-71.8586028586083,3526848.8815000006,668430.6384999999,90.22039698836413,79.09377138945928,181,2021-05-25 22:39:55,9.659137577002053,True,True,True,3,High Confidence
6675cabe-c473-e0a0-4a00-76411feb3475,1986-08-02,6675cabe-c473-e0a0-4a00-76411feb3475,1924-05-24,1994-12-23,999-73-6381,S99933072,X33581766X,Mr.,Clemente531,Schneider199,,,M,white,nonhispanic,M,Concord  Massachusetts  US,427 Donnelly Crossroad,Watertown,Massachusetts,Middlesex County,,42.33605601913457,-71.13350234098223,1790236.5425,126039.28749999996,98.46954140999316,62.19028062970568,51,1994-12-25 00:46:05,8.396988364134154,False,True,True,2,Moderate Confidence
66889aa3-1e15-eb85-d1db-91dc70a25fe1,1990-06-11,66889aa3-1e15-eb85-d1db-91dc70a25fe1,1924-03-10,1993-01-16,999-77-2029,S99943463,X73926291X,Mr.,Damien170,Johnson679,,,S,white,nonhispanic,M,New Bedford  Massachusetts  US,1033 Reinger Landing Apt 83,Salem,Massachusetts,Essex County,1907.0,42.46132866955902,-70.8598222395201,801588.4359999993,93501.90400000002,98.67488021902807,66.25325119780972,93,1993-01-19 00:02:24,2.6091718001368926,False,True,True,2,Moderate Confidence
669eeb85-98b1-81fc-75ed-9d78bbb78029,2000-10-01,669eeb85-98b1-81fc-75ed-9d78bbb78029,1939-09-02,2003-03-26,999-86-6776,S99992456,X18798960X,Mrs.,Dean966,Doyle959,,Kreiger457,M,white,nonhispanic,F,Franklin  Massachusetts  US,397 McKenzie Loaf,Boston,Massachusetts,Suffolk County,2122.0,42.258016915416064,-71.06317077732376,717476.4585000002,123308.2615,83.19507186858316,61.08145106091718,308,2003-03-30 04:35:10,2.4914442162902124,False,True,True,2,Moderate Confidence
670c7bb3-2acf-7e88-a30e-dacf81d6e193,2007-12-28,670c7bb3-2acf-7e88-a30e-dacf81d6e193,1928-07-19,,999-75-2046,S99940801,X65462204X,Mr.,Theodore876,O'Conner199,,,S,white,nonhispanic,M,Framingham  Massachusetts  US,488 Quigley Spur,Amherst Center,Massachusetts,Hampshire County,,42.39164793301423,-72.50461699846635,395269.34299999994,274727.51700000017,94.31622176591375,79.44147843942505,67,2021-03-19 05:30:45,13.22381930184805,False,False,False,1,Low Confidence
67163346-b98d-acf9-d1cc-3b72da61a96d,1983-02-16,67163346-b98d-acf9-d1cc-3b72da61a96d,1942-03-01,1987-10-04,999-10-4350,S99990725,X86465697X,Mr.,Sung603,Buckridge80,,,M,white,nonhispanic,M,Wellesley  Massachusetts  US,163 Sawayn Glen,Walpole,Massachusetts,Norfolk County,2081.0,42.15322765920907,-71.23255119374643,1183190.8450000002,4670.745000000001,80.70088980150582,40.9637234770705,29,1987-10-11 18:14:18,4.648870636550308,True,True,True,3,High Confidence
67a3fc71-d2e6-34d6-87ab-514a72480f53,1987-03-28,67a3fc71-d2e6-34d6-87ab-514a72480f53,1931-12-03,1992-03-10,999-81-7725,S99919308,X73669878X,Mr.,Darron84,Johnson679,,,S,white,nonhispanic,M,Whitinsville  Massachusetts  US,226 Kuphal Highlands,Holden,Massachusetts,Worcester County,,42.37629142235061,-71.85219346110496,2506237.0150000006,13561.035000000002,90.943189596167,55.31553730321698,143,1992-03-12 11:24:00,4.958247775496235,True,True,True,3,High Confidence
67ad817d-79ca-a9f3-1a86-49c2d278d573,1994-05-25,67ad817d-79ca-a9f3-1a86-49c2d278d573,1932-07-26,2009-11-10,999-91-6730,S99920499,X27067637X,Mr.,Spencer878,Daniel959,,,M,white,nonhispanic,M,South Yarmouth  Massachusetts  US,687 Grady Divide Apt 22,North Andover,Massachusetts,Essex County,,42.67620809413653,-71.13001425194844,2111635.0764999995,271183.28349999996,90.29705681040383,61.828884325804246,87,2009-11-17 16:11:22,15.482546201232033,False,False,False,1,Low Confidence
67c19a2c-b979-19c7-1115-24d65a8a9786,2004-05-09,67c19a2c-b979-19c7-1115-24d65a8a9786,1937-07-16,2005-02-13,999-23-8634,S99913373,X83462350X,Mr.,Clayton230,Shanahan202,,,M,white,nonhispanic,M,Deerfield  Massachusetts  US,936 Yundt Rue Apt 91,Chicopee,Massachusetts,Hampden County,1020.0,42.19889421118354,-72.57884570224398,1697896.8990000002,165214.3610000006,85.32511978097193,66.8145106091718,62,2005-02-19 03:31:01,0.783025325119781,True,True,True,3,High Confidence
67db2c7a-41ab-e670-62c9-1295c354efc9,1996-09-23,67db2c7a-41ab-e670-62c9-1295c354efc9,1929-04-18,2013-12-19,999-45-8925,S99964789,X2790179X,Mr.,Carlos172,McCullough561,,,M,black,nonhispanic,M,West Boylston  Massachusetts  US,734 Douglas Center,Westford,Massachusetts,Middlesex County,,42.55731253156959,-71.42079586927402,2753217.0215000007,354521.0185,93.56878850102669,67.43326488706366,418,2013-12-27 06:56:29,17.259411362080765,False,True,True,2,Moderate Confidence
6818b890-1e52-d05f-840d-72b6de7ab7c0,2016-01-14,6818b890-1e52-d05f-840d-72b6de7ab7c0,1953-11-21,,999-20-9027,S99998699,X89364638X,Mrs.,Rolanda823,Kovacek682,,Kohler843,M,white,nonhispanic,F,Methuen  Massachusetts  US,634 Denesik Mews,Lawrence,Massachusetts,Essex County,1841.0,42.65790628588697,-71.17560550872236,2448932.8830000004,609051.907,68.97467488021903,62.14647501711157,107,2022-01-11 10:00:19,5.993155373032169,True,True,True,3,High Confidence
682ccd24-b21d-63bf-6f29-9d77a43f8e43,1995-05-19,682ccd24-b21d-63bf-6f29-9d77a43f8e43,1924-01-15,1998-06-09,999-50-8931,S99991246,X12834227X,Mr.,Barry322,Kutch271,,,S,white,nonhispanic,M,Wakefield  Massachusetts  US,143 Sipes Way,Dedham,Massachusetts,Norfolk County,,42.23668300026428,-71.13886133157601,3033253.435499999,2625809.9645,98.82546201232033,71.34017796030116,195,1998-06-17 02:21:22,3.080082135523614,True,True,True,3,High Confidence
68580e15-e4de-2753-80f3-a8dd0f7764f6,1995-07-10,68580e15-e4de-2753-80f3-a8dd0f7764f6,1931-04-20,1999-05-20,999-10-3822,S99947966,X11390912X,Mr.,Clifford177,Roob72,,,M,white,nonhispanic,M,Boston  Massachusetts  US,673 O'Reilly Estate Suite 11,Framingham,Massachusetts,Middlesex County,,42.30773360819476,-71.42403736170968,1799280.9025,72202.16749999997,91.564681724846,64.22176591375771,86,1999-05-24 19:05:01,3.871321013004791,False,True,True,2,Moderate Confidence
6867bc6f-5433-9fdf-4835-96ac4a41f6f2,2004-08-15,6867bc6f-5433-9fdf-4835-96ac4a41f6f2,1939-10-22,2006-06-19,999-70-6651,S99956105,X18478155X,Mr.,Orlando897,Schoen8,,,S,white,nonhispanic,M,Fall River  Massachusetts  US,617 Reichel Wynd,Brockton,Massachusetts,Plymouth County,2301.0,42.1063147936198,-71.06455533309652,1780517.3575,27653.96249999999,83.05817932922656,64.81587953456537,118,2006-06-25 19:39:41,1.8590006844626967,False,True,True,2,Moderate Confidence
6874cbf6-1e6d-d770-1300-82f26741085c,2015-12-12,6874cbf6-1e6d-d770-1300-82f26741085c,1935-06-22,,999-13-4780,S99982716,X21513731X,Mr.,Josiah310,Bashirian201,,,M,white,nonhispanic,M,Abington  Massachusetts  US,622 Nitzsche Common Suite 55,Methuen,Massachusetts,Essex County,1841.0,42.77154667168134,-71.13244528036014,2185643.5465,494019.0735,87.39219712525667,80.47364818617385,84,2021-08-10 04:17:06,5.661875427789186,False,True,True,2,Moderate Confidence
687cf210-fe10-73a5-994b-9291147dd400,1988-01-17,687cf210-fe10-73a5-994b-9291147dd400,1940-07-03,1992-05-09,999-90-6274,S99969731,X26794287X,Mrs.,Renea551,Feeney44,,Bayer639,M,white,nonhispanic,F,Sandwich  Massachusetts  US,378 Goodwin Rue Apt 21,Worcester,Massachusetts,Worcester County,1604.0,42.403252341015545,-71.81474217496074,2599434.3669999996,657980.993,82.36002737850787,47.540041067761805,116,1992-05-13 14:42:40,4.3203285420944555,True,True,True,3,High Confidence
688d5fcc-08b8-b999-04fd-eb060df70e75,1990-06-25,688d5fcc-08b8-b999-04fd-eb060df70e75,1926-10-18,1998-08-19,999-21-3798,S99999685,X58868623X,Mr.,Margarito178,Cassin499,MD,,M,white,nonhispanic,M,Ludlow  Massachusetts  US,489 Weissnat Route,East Brookfield,Massachusetts,Worcester County,,42.20293212306305,-72.05966139617335,2022903.8720000004,938728.288,96.0684462696783,63.68514715947981,416,1998-08-24 21:13:52,8.164271047227926,True,True,True,3,High Confidence
6890bde7-b6b6-84a3-57de-4382f9a21edf,1990-12-09,6890bde7-b6b6-84a3-57de-4382f9a21edf,1927-10-01,2007-12-31,999-24-6635,S99972030,X9125375X,Mr.,Keenan632,Ritchie586,,,M,white,nonhispanic,M,Franklin  Massachusetts  US,590 Kris View Unit 63,Wareham,Massachusetts,Plymouth County,,41.7883649470469,-70.6705201302478,2175926.8394999993,1187230.0605,95.11567419575633,63.1895961670089,152,2008-01-05 22:02:55,17.073237508555785,True,True,True,3,High Confidence
68a2ce34-b1c9-3006-4cc9-1e084b9a040d,1988-04-09,68a2ce34-b1c9-3006-4cc9-1e084b9a040d,1935-08-24,2000-11-25,999-59-2865,S99940577,X83658029X,Ms.,Alexa171,Howell947,,,S,white,nonhispanic,F,Boston  Massachusetts  US,482 Welch Rest,Brewster,Massachusetts,Barnstable County,,41.6991113633472,-70.0757541775854,2426075.893,190966.717,87.21971252566735,52.62696783025325,81,2000-12-02 13:00:52,12.648870636550308,True,True,True,3,High Confidence
68e900e5-90d1-15d3-bf72-a4269c842b4b,1994-02-27,68e900e5-90d1-15d3-bf72-a4269c842b4b,1926-11-27,2008-12-14,999-39-6876,S99988122,X49866429X,Mr.,Carey440,Satterfield305,,,M,black,nonhispanic,M,Wellesley  Massachusetts  US,392 Jast View,Swampscott,Massachusetts,Essex County,,42.48806197517196,-70.93071508905086,2092122.185000001,598415.4549999998,95.95893223819301,67.25256673511294,97,2008-12-20 23:59:41,14.811772758384668,True,True,True,3,High Confidence
68f12759-b77a-18df-f10b-e012ff9b0a61,1991-08-04,68f12759-b77a-18df-f10b-e012ff9b0a61,1936-04-16,1996-09-05,999-93-8895,S99983787,X37707448X,Mr.,Lorenzo669,Stoltenberg489,,,S,black,nonhispanic,M,Upton  Massachusetts  US,809 Gulgowski Ferry,North Adams,Massachusetts,Berkshire County,,42.65826867499697,-73.06996702500156,2796323.159999999,2502.48,86.57357973990418,55.29911019849418,128,1996-09-05 21:01:29,5.089664613278576,True,True,True,3,High Confidence
690a4325-31a8-998b-c95f-d209ed22432d,1989-11-04,690a4325-31a8-998b-c95f-d209ed22432d,1926-08-27,1991-06-02,999-52-3011,S99970449,X66287216X,Mr.,Jack927,O'Conner199,,,S,white,nonhispanic,M,Swampscott  Massachusetts  US,293 Kozey Underpass,Sandwich,Massachusetts,Barnstable County,,41.74815104046702,-70.49851292848989,2049172.7725,708852.9675,96.21081451060917,63.1895961670089,63,1991-06-07 09:50:52,1.5879534565366187,False,True,True,2,Moderate Confidence
692f1017-e2cd-334a-7a23-3c0a0a94a5b9,2011-10-13,692f1017-e2cd-334a-7a23-3c0a0a94a5b9,1950-07-25,,999-88-3055,S99982629,X35507281X,Mr.,Virgilio529,Fadel536,,,M,white,nonhispanic,M,Needham  Massachusetts  US,297 Hodkiewicz Ranch,Barnstable,Massachusetts,Barnstable County,2630.0,41.717795791472305,-70.26294727184904,379905.2620000001,33780.538,72.30116358658454,61.21834360027378,67,2021-11-23 14:10:48,10.113620807665983,True,True,True,3,High Confidence
69593e46-bac3-ecf0-a0cc-cc907ca5d6ff,2011-04-19,69593e46-bac3-ecf0-a0cc-cc907ca5d6ff,1935-02-15,,999-21-7287,S99976115,X1599027X,Mr.,Enrique929,Alcala54,,,M,white,hispanic,M,Salisbury  Saint Joseph Parish  DM,927 Rohan Esplanade Unit 57,Revere,Massachusetts,Suffolk County,,42.37904645860517,-71.01753998527755,2143116.1975,244674.1725,87.73990417522245,76.17248459958932,64,2021-09-10 09:17:09,10.395619438740589,False,False,False,1,Low Confidence
69ad2114-eeb4-8fe6-5ecb-e120fdbeebf9,2015-04-10,69ad2114-eeb4-8fe6-5ecb-e120fdbeebf9,1938-11-21,,999-95-4214,S99947782,X70389619X,Mrs.,Mechelle851,Donnelly343,,Effertz744,M,white,nonhispanic,F,Revere  Massachusetts  US,965 Cole Road,Methuen,Massachusetts,Essex County,,42.713357825693365,-71.18260925428346,2180514.7114999993,428910.0184999994,83.97535934291581,76.3832991101985,93,2022-01-17 16:37:38,6.7734428473648185,False,True,True,2,Moderate Confidence
69b36155-a3b4-2cf9-461d-b47abbd1df37,1998-11-07,69b36155-a3b4-2cf9-461d-b47abbd1df37,1922-04-17,,999-29-9430,S99971793,X9206158X,Mrs.,Lola232,Avilés474,,Candelaria844,M,white,hispanic,F,Juarez  Chihuahua  MX,1055 Parker Plaza,Marshfield Hills,Massachusetts,Plymouth County,2051.0,42.10727008576742,-70.77879501269146,9769282.861999996,2065289.098,100.57221081451061,76.55852156057495,521,2022-01-24 09:14:42,23.21423682409309,False,False,False,1,Low Confidence
